PlayerID,Year,Team,PlayerName,Age,HeightCm,WeightKg,Fitness,Speed,Strength,Agility
586,1968,Team M,Kenneth Berry,43,180.9,80.6,71.8,83.0,85.6,96.5
513,1968,Team M,Adrian Tyler,34,184.7,76.9,60.1,91.4,95.6,94.8
514,1968,Team M,David Morris,38,170.0,109.5,63.3,78.5,71.9,70.7
610,1968,Team M,Barry Ramos,30,189.7,94.9,60.7,95.5,67.2,75.5
759,1968,Team M,Ryan Flores,32,186.0,105.2,70.2,58.3,70.8,63.0
609,1968,Team M,Mark Hernandez,36,199.1,110.3,68.2,77.7,79.5,87.6
297,1968,Team I,Gerald Beard,48,188.0,85.3,87.6,69.7,88.4,94.8
802,1968,Team I,Damon Lawson,28,184.1,98.1,67.1,69.1,56.2,78.1
797,1968,Team I,Jonathan Burton,27,168.0,83.8,94.1,58.8,76.3,73.2
800,1968,Team I,Benjamin Brown,34,186.7,80.7,90.9,88.9,94.0,71.3
283,1968,Team I,Brian Yu,40,193.1,80.8,90.0,76.5,98.7,54.4
799,1968,Team I,John Ballard,31,191.0,96.1,81.3,83.9,55.5,74.4
293,1968,Team I,John Bishop,46,165.5,72.0,83.0,53.2,55.9,78.0
290,1968,Team I,Derrick Christian,40,173.8,104.4,97.1,99.4,83.6,88.5
801,1968,Team I,Jeffrey Washington,32,197.9,104.4,87.7,50.5,68.1,58.5
717,1968,Team I,Jose Hays,30,172.5,75.0,91.3,56.2,86.7,94.4
714,1968,Team I,Jimmy Carter,31,199.5,69.0,86.6,83.0,62.6,55.3
715,1968,Team I,Andrew Gonzalez,32,177.3,93.0,87.6,54.2,64.6,64.7
298,1968,Team I,Michael Hill,38,171.1,107.7,92.8,74.6,81.6,93.8
288,1968,Team I,Joshua Webb,38,194.1,79.9,94.3,85.2,63.0,62.3
761,1968,Team I,Joshua Vance,26,172.4,99.7,79.5,83.1,61.2,50.0
716,1968,Team I,Andrew Mahoney,29,180.9,98.9,63.0,96.1,66.9,61.8
536,1968,Team I,Jesse Perez,38,200.0,90.8,93.3,72.0,85.1,51.7
798,1968,Team I,Dylan Frye,30,193.4,68.5,97.8,97.4,97.6,87.2
535,1968,Team I,Nathan Lewis,42,172.6,73.2,96.0,51.4,94.6,51.0
292,1968,Team I,Stephen Sanchez,44,171.5,95.9,80.6,51.1,80.1,81.0
470,1968,Team I,Robert Francis,49,199.3,69.3,76.5,91.6,94.1,82.2
331,1968,Team F,Xavier Wilson,53,171.4,70.3,73.0,62.8,66.2,59.4
733,1968,Team F,Jeffery Norris,30,195.6,90.6,92.9,80.3,79.7,76.9
324,1968,Team F,John Alexander,46,191.7,64.4,92.4,92.2,86.7,76.0
784,1968,Team F,Steven Singleton,31,182.1,72.7,67.9,71.6,76.4,71.9
683,1968,Team F,Ronald Horton,33,180.8,87.6,61.9,87.2,69.1,86.0
310,1968,Team F,David Martinez,41,182.0,95.0,78.5,51.2,89.7,97.1
323,1968,Team F,Shane Andrews,52,172.9,103.5,84.1,51.2,86.4,50.5
328,1968,Team F,Benjamin Soto,40,169.9,70.9,71.1,83.1,88.9,82.7
312,1968,Team F,Joshua Gill,39,184.5,64.8,65.5,55.2,64.2,68.4
731,1968,Team F,Bobby Guerrero,38,185.7,74.1,98.7,91.0,68.1,87.0
732,1968,Team F,Eric Morrison,24,180.4,69.3,75.2,55.7,83.5,98.3
320,1968,Team F,William Tran,45,169.4,109.2,80.9,54.9,85.6,95.1
317,1968,Team F,Cory Perez,38,198.7,108.0,67.0,58.9,88.6,85.1
682,1968,Team F,Chad Mitchell,33,183.4,83.5,98.9,78.3,78.8,84.7
589,1968,Team F,Frederick Solis,38,171.7,75.0,74.9,55.2,84.4,92.7
628,1968,Team F,Christopher Watson,43,173.6,92.4,62.5,64.9,58.5,92.9
681,1968,Team F,Matthew Moody,30,181.9,90.0,75.5,97.7,94.5,50.1
591,1968,Team F,Thomas Davis,32,171.4,92.7,74.2,77.0,57.6,76.1
538,1968,Team F,Jason Davis,32,190.0,98.8,66.0,54.2,97.9,75.7
429,1968,Team F,Shane Wallace,41,197.6,105.7,86.4,62.5,97.8,81.6
319,1968,Team F,Joseph Hill,51,192.9,75.1,61.4,58.0,89.0,64.5
326,1968,Team F,Todd Woods,43,196.5,90.5,60.6,83.6,95.8,69.7
488,1968,Team F,Brent Clay,46,193.5,89.2,74.5,77.6,76.1,53.3
334,1968,Team F,Joseph Hayes,46,172.7,83.5,69.4,66.9,66.2,61.4
833,1968,Team F,Curtis Hicks,29,198.7,88.9,66.7,73.4,86.1,65.6
834,1968,Team F,Jonathan Williams,23,193.3,93.9,65.7,80.2,61.1,92.3
835,1968,Team F,Chad Cook,27,183.1,109.8,84.6,87.0,67.2,92.0
836,1968,Team F,John Bryant,26,187.7,96.7,95.1,77.9,93.2,51.0
736,1968,Team L,Zachary Hill,34,180.4,81.7,89.7,72.6,54.5,89.2
738,1968,Team L,Benjamin Walsh,32,198.8,105.3,88.1,82.3,51.2,89.1
344,1968,Team L,David Mann,52,171.3,87.0,79.4,76.6,83.5,61.9
472,1968,Team L,Victor Taylor,36,170.2,88.7,75.4,94.5,51.2,52.1
335,1968,Team L,Jeremy Dalton,51,173.4,96.6,66.5,54.7,83.2,50.1
688,1968,Team L,Nicholas Rose,33,186.0,105.5,65.8,51.7,86.5,70.8
343,1968,Team L,Kirk Carter,49,199.0,70.8,93.6,88.6,74.9,78.9
340,1968,Team L,Matthew Moore,39,172.5,73.4,75.8,98.5,95.0,88.9
442,1968,Team L,Christopher Alexander,50,183.7,78.7,96.7,64.5,62.3,86.2
355,1968,Team L,Michael Lyons,50,183.9,108.0,64.6,78.1,57.5,89.9
734,1968,Team L,Gregory Williams,28,174.6,105.7,74.1,78.3,95.9,84.2
735,1968,Team L,Sergio Gomez,32,194.1,68.1,62.7,79.0,81.8,81.7
548,1968,Team L,Paul Parrish,45,165.9,78.1,81.6,50.1,74.4,92.6
737,1968,Team L,William Gould,26,198.4,87.5,60.5,53.9,94.2,73.5
686,1968,Team L,Bobby Scott,40,184.0,96.3,67.9,55.5,90.8,66.8
689,1968,Team L,Brian Roberts,41,193.4,75.8,95.2,73.4,56.7,63.8
633,1968,Team L,Michael Mitchell,33,171.7,108.0,91.3,61.7,85.5,58.1
351,1968,Team L,Ronald Jones,43,170.0,88.6,95.6,94.4,52.7,60.3
336,1968,Team L,William Torres,52,179.9,78.8,63.6,60.1,51.6,65.0
362,1968,Team L,Trevor Key,41,170.7,77.0,91.1,67.1,89.5,63.2
632,1968,Team L,Austin Davis,37,176.4,88.5,92.8,92.0,93.5,69.0
387,1968,Team P,Juan Davis,40,180.8,79.6,90.4,78.0,96.6,98.8
379,1968,Team P,Cody Cox,48,185.3,96.2,68.0,78.0,66.7,59.9
368,1968,Team P,John Davis,52,190.4,89.7,63.8,56.8,71.0,64.8
595,1968,Team P,Gerald Cook,44,166.1,107.0,73.4,62.1,92.2,63.0
787,1968,Team P,Eric Ferguson,30,187.0,106.9,97.1,54.8,54.5,68.3
490,1968,Team P,Michael Paul,40,184.3,68.7,82.5,61.0,91.7,57.5
665,1968,Team P,Joel Campbell,39,179.1,71.2,81.5,67.6,52.6,59.4
489,1968,Team P,Chad Chavez,43,169.9,96.1,95.4,67.3,62.6,88.0
377,1968,Team P,William Sandoval,45,165.5,79.0,89.5,69.6,96.7,62.5
386,1968,Team P,Christopher Pierce,43,170.7,109.8,98.2,58.9,62.7,94.6
786,1968,Team P,Juan Martinez,27,196.4,66.6,60.0,61.4,74.2,82.0
371,1968,Team P,Gary Steele,49,181.9,104.6,71.7,85.3,64.7,89.2
369,1968,Team P,Gregory Cook,40,197.4,108.0,80.2,85.8,90.7,75.7
445,1968,Team P,David Bruce,51,186.8,81.7,91.1,65.3,74.7,96.3
695,1968,Team P,David Thomas,41,166.1,106.5,67.5,97.0,99.1,79.7
388,1968,Team P,Willie Durham,42,185.6,101.5,84.2,66.4,70.7,54.7
363,1968,Team P,Michael Adams,50,170.1,89.5,67.8,58.2,84.9,54.4
634,1968,Team P,Nathaniel Douglas,41,183.2,81.4,72.8,70.7,80.1,94.1
594,1968,Team P,James Collins,38,194.9,66.1,94.6,83.6,92.4,52.8
365,1968,Team P,John Pearson,47,193.3,74.8,76.0,75.6,83.8,95.8
516,1968,Team P,Patrick Fox,33,167.4,76.7,88.1,66.4,51.2,86.0
389,1968,Team P,Joel Wilson,38,189.6,105.9,96.5,54.4,97.1,84.7
364,1968,Team P,Andrew Avila,46,170.9,70.9,96.8,68.4,92.5,68.1
370,1968,Team P,Michael Hodge,53,175.3,63.9,63.4,96.5,84.8,63.3
805,1968,Team N,William Anderson,23,182.8,74.4,60.0,93.6,92.7,86.0
764,1968,Team N,Riley Hicks,36,186.7,77.1,89.0,65.0,90.4,87.0
803,1968,Team N,Erik Higgins,33,188.0,72.9,73.4,84.6,66.1,61.7
450,1968,Team N,William Barrett,42,180.5,103.8,85.1,55.4,96.4,97.9
640,1968,Team N,Todd Collins,38,177.8,70.0,78.0,55.0,77.9,55.2
807,1968,Team N,Francis Owens,24,192.5,86.2,85.1,83.9,56.0,87.9
404,1968,Team N,Juan Daniels,39,176.6,103.0,76.6,82.1,86.8,99.3
393,1968,Team N,William Sanchez,46,172.6,85.8,61.8,91.3,79.7,85.6
518,1968,Team N,Richard Palmer,35,188.9,111.3,84.7,76.8,53.3,76.0
765,1968,Team N,Bryan Harris,31,191.1,95.0,64.3,71.0,77.4,88.9
719,1968,Team N,Paul Lee,30,175.1,103.3,91.5,59.1,71.2,86.5
638,1968,Team N,Walter Hale,36,189.0,86.3,99.9,63.2,82.4,78.6
766,1968,Team N,Charles Tyler,23,177.5,72.3,90.4,69.6,66.5,62.0
806,1968,Team N,Jacob Hoffman,21,198.2,75.2,75.9,55.0,61.6,84.7
523,1968,Team N,Victor Brown,44,197.1,70.2,64.1,62.0,67.9,99.1
399,1968,Team N,Jordan Hoover,53,199.0,97.6,60.1,53.0,87.5,74.9
804,1968,Team N,Nicholas Valencia,29,169.4,101.7,79.8,75.4,69.7,82.5
639,1968,Team N,James Larson,37,189.2,76.0,72.8,61.3,54.3,76.8
396,1968,Team N,Shawn Shields,47,183.5,67.0,82.5,81.8,53.2,86.0
453,1968,Team N,Anthony Obrien,45,197.3,76.3,70.4,67.9,94.8,66.6
763,1968,Team N,Timothy Little,26,165.5,71.7,64.6,85.0,64.8,55.2
742,1969,Team A,Richard Johnson,33,184.7,80.4,89.3,97.1,65.3,80.4
598,1969,Team A,Taylor Bailey,39,175.0,95.7,99.2,66.2,65.8,59.9
739,1969,Team A,Jack Owen,26,180.4,102.3,75.8,91.2,76.7,92.6
809,1969,Team A,James Gilbert,30,185.8,68.4,92.5,55.3,70.1,73.8
613,1969,Team A,Eric Hayes,31,196.7,76.4,85.0,84.2,69.4,71.9
550,1969,Team A,Kyle Bell,39,195.0,80.9,80.8,56.7,98.5,56.0
21,1969,Team A,Michael Williams,51,179.7,80.2,69.9,97.2,73.6,57.0
10,1969,Team A,Robert Smith,52,181.4,77.6,87.8,84.5,90.4,53.2
2,1969,Team A,Donald Walker,50,190.1,92.1,96.2,50.3,99.1,80.2
669,1969,Team A,David Davidson,41,166.3,87.6,95.0,75.2,50.4,94.6
810,1969,Team A,David Grimes,28,181.0,88.9,77.1,72.5,82.5,60.0
14,1969,Team A,Brandon Davis,51,197.5,103.0,67.8,71.4,90.1,88.8
15,1969,Team A,Ryan Munoz,40,196.4,101.8,66.5,57.5,71.3,65.8
23,1969,Team A,Bobby Hall,43,173.6,74.7,82.8,87.2,51.4,90.3
17,1969,Team A,Joshua Dudley,40,187.8,69.8,77.1,91.3,95.7,75.0
430,1969,Team A,Michael Berger,50,198.1,83.8,91.6,50.4,68.1,85.3
740,1969,Team A,Michael Cisneros,36,184.9,96.5,63.1,51.0,77.0,92.6
549,1969,Team A,Nathan Schmitt,36,194.3,72.6,62.9,98.2,68.0,97.4
668,1969,Team A,Robert Taylor,42,168.3,77.5,70.0,96.1,56.6,61.2
741,1969,Team A,Charles Lawson,26,170.8,94.3,91.5,68.3,59.8,62.9
667,1969,Team A,Vincent Montoya,34,194.9,69.9,93.8,55.5,81.0,53.2
666,1969,Team A,James Rose,30,185.9,78.7,78.2,52.6,76.0,83.0
808,1969,Team A,Brent Roberts,34,165.5,67.1,82.0,87.2,54.3,72.7
644,1969,Team C,Michael Fox,28,189.8,69.5,91.2,52.2,67.4,68.0
47,1969,Team C,Ricky Henderson,54,167.4,78.4,86.2,81.6,97.1,81.4
568,1969,Team C,Ricardo Bradley,36,185.7,70.9,72.5,52.2,74.3,66.8
556,1969,Team C,Ryan Villegas,46,193.2,109.2,74.7,93.2,73.3,73.1
642,1969,Team C,Robert Santiago,36,186.4,72.0,63.5,52.0,51.4,77.7
525,1969,Team C,Michael Henry,44,175.3,76.3,62.6,67.4,65.4,72.8
27,1969,Team C,Derek Zuniga,40,165.9,87.3,95.9,91.1,75.7,82.7
28,1969,Team C,Matthew Lynch,49,191.9,70.1,95.0,77.3,90.8,70.1
552,1969,Team C,Matthew Walker,40,183.1,75.5,69.5,51.4,76.0,55.3
474,1969,Team C,Nathaniel Whitney,41,192.7,79.0,81.1,72.1,67.6,50.0
456,1969,Team C,Lawrence Gomez,40,176.5,94.3,60.7,50.3,91.7,66.5
38,1969,Team C,Matthew Foster,47,171.6,98.8,70.6,53.3,55.1,69.3
551,1969,Team C,Kenneth Lewis,33,171.2,89.6,88.3,50.4,77.9,75.4
29,1969,Team C,Christopher Daniel,54,176.3,83.3,72.9,61.5,57.7,53.2
37,1969,Team C,Shawn Edwards,41,170.2,95.1,68.0,58.4,98.3,82.4
455,1969,Team C,Dustin Lindsey,50,173.7,75.7,98.6,93.2,54.4,67.5
35,1969,Team C,Ethan Adams,42,185.6,103.2,87.2,68.2,86.1,50.3
44,1969,Team C,Zachary Hicks,40,165.5,82.2,84.7,75.4,54.0,62.1
553,1969,Team C,Brian Bruce,34,172.3,107.7,82.3,67.0,72.9,78.6
743,1969,Team C,Austin Osborne,28,193.2,64.3,90.0,59.8,65.8,66.8
722,1969,Team C,Caleb Richardson,35,169.6,66.9,66.7,82.5,63.3,61.3
61,1969,Team G,Phillip Ryan,48,189.3,92.9,71.5,50.2,74.1,96.1
56,1969,Team G,Shawn Baker,51,196.8,79.6,63.0,73.3,78.0,62.3
671,1969,Team G,Brian Singleton,34,185.6,81.3,85.9,66.1,59.1,55.9
647,1969,Team G,Christopher Lewis,37,185.6,110.0,69.9,97.5,93.0,94.0
670,1969,Team G,Shane Spencer,38,192.3,79.4,83.9,98.6,54.7,72.3
476,1969,Team G,Jacob Gibbs,49,197.4,75.2,71.0,64.7,81.6,77.0
67,1969,Team G,Shawn Arroyo,45,187.0,69.8,68.5,58.0,72.4,99.5
65,1969,Team G,Shawn Decker,39,180.4,70.4,71.1,80.9,52.4,93.0
697,1969,Team G,David Butler,28,190.2,71.2,95.3,79.9,64.5,54.5
495,1969,Team G,Trevor Johnson,45,199.0,88.7,65.1,57.2,75.9,85.9
51,1969,Team G,Adam Le,48,193.6,83.0,78.1,77.1,81.3,66.5
571,1969,Team G,Matthew Tucker,44,194.7,66.7,79.1,69.1,61.6,71.6
421,1969,Team G,Samuel Villarreal,42,188.9,63.9,77.9,73.6,76.3,88.5
309,1969,Team G,Michael Nelson,48,186.9,105.6,60.1,73.7,81.6,84.1
812,1969,Team G,Kenneth Edwards,35,193.3,87.0,94.7,50.9,69.3,80.2
770,1969,Team G,Brandon Parker,38,165.4,94.0,60.9,75.2,66.4,56.3
570,1969,Team G,Christopher Williamson,32,167.3,88.6,83.5,52.4,57.2,50.0
63,1969,Team G,Aaron Nguyen,48,168.6,74.3,84.7,58.0,69.0,68.7
811,1969,Team G,Christopher Murphy,26,169.7,107.5,73.6,62.9,60.3,90.9
771,1969,Team G,Zachary Higgins,32,190.1,96.7,64.8,57.7,65.3,91.1
768,1969,Team G,Jacob Lara,31,190.5,73.4,77.7,61.9,57.1,51.8
494,1969,Team G,John Russell,47,187.2,92.7,64.0,61.0,57.4,85.9
572,1969,Team G,Jeremy Nelson,38,177.7,77.2,63.8,67.1,68.2,78.1
646,1969,Team G,Ivan Cox,34,178.9,67.7,87.4,77.9,74.7,76.9
769,1969,Team G,Juan Salazar,36,198.5,105.7,80.2,54.4,59.0,78.4
99,1969,Team O,Joshua Williams,43,176.6,108.0,60.7,98.9,72.1,58.1
73,1969,Team O,Jay Lewis,47,194.3,69.3,75.1,60.6,75.5,87.9
86,1969,Team O,Timothy Duncan,43,175.2,91.4,97.1,87.8,73.4,66.6
699,1969,Team O,William Jones,31,167.9,111.5,79.1,82.4,58.2,94.7
91,1969,Team O,Nicholas Nunez,53,176.2,76.8,96.0,58.7,55.9,63.9
96,1969,Team O,Javier Ramirez,50,185.9,77.0,79.4,79.3,97.2,69.8
773,1969,Team O,Rodney Jones,23,199.2,90.1,75.2,77.8,95.7,52.7
562,1969,Team O,Gerald Smith,35,179.1,95.8,97.6,67.9,62.6,91.3
744,1969,Team O,Jacob Reyes,28,195.0,101.7,92.6,89.8,61.5,65.9
672,1969,Team O,Samuel Mitchell,38,179.2,72.1,63.9,68.4,54.6,95.9
79,1969,Team O,George Chapman,43,184.1,85.9,61.6,78.3,51.4,53.5
89,1969,Team O,Brent Jordan,41,191.7,64.6,72.3,50.8,86.8,91.3
775,1969,Team O,Jerry Frazier,27,183.0,91.7,84.7,87.0,98.8,81.9
774,1969,Team O,William Day,37,187.2,73.0,61.9,90.7,98.1,54.1
698,1969,Team O,Matthew Miller,35,171.8,99.8,96.7,85.1,60.9,51.0
74,1969,Team O,Joshua Blair,40,190.9,76.0,70.8,64.6,51.8,90.0
557,1969,Team O,Robert Austin,46,191.4,101.0,86.1,60.5,88.6,90.9
772,1969,Team O,Joseph Hammond,38,196.0,101.7,99.1,81.9,83.6,69.9
649,1969,Team O,Darrell Taylor,34,174.8,79.3,86.7,67.6,69.7,50.7
650,1969,Team O,Billy Richard,39,165.0,95.0,66.2,69.3,73.7,66.6
433,1969,Team O,Charles Schmidt,38,186.0,98.5,88.5,83.0,74.9,53.0
93,1969,Team O,James Morgan,51,189.1,74.4,96.2,62.3,89.3,91.2
85,1969,Team O,Daniel Anderson,42,172.3,104.3,90.8,58.9,73.6,64.5
98,1969,Team O,Jeremy Callahan,51,190.5,87.0,98.9,88.9,54.6,58.5
82,1969,Team O,Darryl Whitehead,52,172.7,87.6,73.4,99.8,62.0,73.9
837,1969,Team O,Larry Robertson,21,168.8,85.8,87.1,94.0,82.1,51.3
745,1969,Team E,Keith Jacobs,25,198.2,62.8,72.9,52.2,91.1,92.2
746,1969,Team E,Michael Rush,34,186.1,85.3,89.9,70.6,81.5,75.4
126,1969,Team E,Eugene Walton,39,197.3,103.8,65.6,99.7,59.2,88.5
101,1969,Team E,Wayne House,51,197.8,105.9,73.5,82.9,81.3,56.7
723,1969,Team E,Steve Paul,29,192.5,108.9,65.9,59.4,94.7,65.7
21,1969,Team E,Michael Williams,51,179.7,80.0,69.5,86.0,56.4,74.8
579,1969,Team E,Adam Burgess,33,179.2,86.9,65.0,88.6,55.1,92.1
576,1969,Team E,Adam Turner,42,165.3,91.6,70.3,76.0,59.8,76.5
673,1969,Team E,Phillip Nelson,28,181.2,97.9,95.3,60.0,65.5,82.3
502,1969,Team E,Ryan Gibson,35,165.1,101.5,72.4,99.6,61.7,94.9
563,1969,Team E,Sergio Knight,37,174.6,64.4,92.6,70.5,52.1,73.5
121,1969,Team E,Jason Silva,40,165.1,105.3,86.9,80.1,50.7,50.4
813,1969,Team E,Phillip Jimenez,32,191.7,88.0,84.9,89.5,50.6,63.2
498,1969,Team E,Brett Jennings,43,187.3,73.7,67.5,94.2,99.5,60.6
125,1969,Team E,Michael Evans,39,166.3,63.9,75.1,94.2,77.3,98.2
114,1969,Team E,Jonathan Farrell,52,181.8,92.4,68.1,80.9,79.6,59.5
108,1969,Team E,Tyler Cowan,52,178.4,84.4,85.1,64.5,97.6,65.9
497,1969,Team E,Trevor Foley,49,191.0,87.8,90.0,97.7,58.6,85.2
574,1969,Team E,Michael Tucker,41,178.2,101.6,69.0,66.4,69.1,79.7
501,1969,Team E,Colton Martinez,43,169.9,71.8,71.7,93.6,93.7,92.7
122,1969,Team E,Joseph Donovan,54,181.1,107.7,86.1,58.9,98.8,99.3
503,1969,Team K,Matthew May,45,166.5,70.3,73.3,54.2,57.0,85.8
143,1969,Team K,John Whitehead,40,194.0,89.4,61.3,62.9,79.1,66.6
776,1969,Team K,Gregory Humphrey,35,188.8,72.2,97.1,85.4,75.4,97.1
815,1969,Team K,Eric Johnson,30,194.1,78.6,69.7,51.2,73.2,66.2
149,1969,Team K,Jeffrey Smith,49,180.9,69.8,99.7,54.8,95.4,99.9
504,1969,Team K,Kyle Smith,49,199.8,89.9,80.6,52.9,53.8,59.7
135,1969,Team K,Matthew Smith,53,168.4,103.1,66.8,58.1,68.9,73.7
144,1969,Team K,Ryan Davis,42,186.5,105.1,71.3,89.0,58.8,90.1
139,1969,Team K,Brian Tran,47,168.3,104.0,60.3,86.8,99.4,84.4
147,1969,Team K,Mark Green,54,165.2,109.0,95.9,93.5,53.1,60.9
817,1969,Team K,Vincent Lewis,25,165.3,79.2,80.3,85.5,59.5,59.6
814,1969,Team K,Jose Jimenez,23,190.1,72.8,91.6,66.6,87.7,50.0
702,1969,Team K,James Harrison,37,193.4,103.3,73.8,62.0,52.6,70.3
140,1969,Team K,Dominic Jacobs,54,191.8,98.8,63.9,75.6,91.5,96.1
777,1969,Team K,Richard Bowman,27,165.3,89.1,66.8,75.8,89.3,77.5
142,1969,Team K,Mark Baker,39,192.2,106.9,89.3,74.9,90.2,50.4
136,1969,Team K,Robert Evans,42,180.1,98.2,85.5,62.3,64.2,65.8
129,1969,Team K,Benjamin Lewis,40,186.3,83.6,82.2,65.2,91.1,79.4
127,1969,Team K,Benjamin Ellis,52,188.0,70.3,80.7,74.3,50.8,86.1
818,1969,Team K,Harry Williams,26,193.3,83.7,80.0,64.5,72.8,65.8
618,1969,Team K,Julian Conner,41,187.5,82.2,68.7,58.3,95.3,99.6
816,1969,Team K,Tony Wagner,24,193.3,97.2,79.3,67.1,69.7,97.8
505,1969,Team K,Richard Sanchez,44,195.7,76.7,60.2,97.9,65.2,80.6
782,1969,Team H,Frank Fletcher,37,189.0,84.1,66.4,98.7,75.2,64.8
822,1969,Team H,Jeffrey Khan,22,169.4,74.7,91.5,95.5,83.5,83.4
819,1969,Team H,Johnny Khan,26,183.6,82.5,96.6,57.8,76.3,82.1
477,1969,Team H,Adrian Herrera,46,170.4,77.3,60.8,77.3,97.3,54.3
619,1969,Team H,Steven Cole,40,186.0,102.1,99.0,61.6,73.4,55.4
294,1969,Team H,James Johnson,46,192.3,78.8,77.1,77.1,57.1,55.4
779,1969,Team H,Jeffrey Bartlett,27,193.3,78.0,89.0,73.1,76.7,57.5
679,1969,Team H,David Vang,33,167.1,93.1,96.5,55.0,71.9,57.9
151,1969,Team H,Stuart Gardner,39,198.6,101.1,77.2,60.1,68.4,63.6
820,1969,Team H,Matthew Ruiz,35,178.0,75.0,67.4,50.4,61.6,69.5
160,1969,Team H,Christopher Spears,43,179.7,94.7,93.8,74.2,77.3,59.5
154,1969,Team H,Eric Nolan,47,174.8,106.9,66.3,50.7,73.5,67.5
780,1969,Team H,Anthony Martinez,36,194.9,87.7,90.1,91.9,97.2,90.0
166,1969,Team H,Robert Adams,52,196.3,86.1,78.8,53.7,99.9,92.0
676,1969,Team H,Daniel Hayes,36,187.1,100.1,64.1,84.2,89.0,69.9
162,1969,Team H,Robert Keith,43,196.7,97.0,67.5,90.4,89.5,64.6
678,1969,Team H,Anthony Shaw,35,184.1,81.7,69.5,99.0,87.8,85.9
437,1969,Team H,David Durham,37,180.4,99.1,83.8,91.9,97.2,97.2
173,1969,Team H,Garrett Lin,52,171.2,106.9,60.8,85.4,83.9,98.8
161,1969,Team H,Sean Cherry,47,173.2,67.6,78.2,56.1,75.1,54.9
174,1969,Team H,Walter Ramirez,47,170.1,90.9,77.8,73.3,96.5,99.4
438,1969,Team H,Charles Murray,48,171.5,100.8,85.3,95.7,85.1,92.2
821,1969,Team H,Joshua Boone,26,174.9,68.0,76.2,81.0,52.0,88.2
783,1969,Team H,Gregory Everett,27,172.7,98.5,98.1,59.0,89.8,56.8
155,1969,Team H,Robert Valencia,48,193.3,68.9,81.9,73.4,63.0,98.3
838,1969,Team H,Garrett Austin,26,193.4,95.6,78.1,65.1,69.7,67.5
752,1969,Team B,Dennis Green,34,177.3,92.0,79.6,59.1,63.3,69.6
823,1969,Team B,Nicholas Gallagher,32,176.4,105.1,79.0,91.2,59.3,98.2
727,1969,Team B,Joseph Owen,36,187.0,98.1,80.7,66.1,55.7,96.4
481,1969,Team B,Brian Hall,43,183.1,79.8,67.8,96.2,67.4,87.7
118,1969,Team B,David Wilson,40,197.7,73.8,80.6,55.6,64.8,74.6
825,1969,Team B,Kelly Lee,26,172.6,96.1,76.8,70.3,59.8,99.4
653,1969,Team B,Andrew Rogers,40,169.6,102.8,61.6,52.8,98.0,51.8
790,1969,Team B,Matthew Le,26,172.9,106.8,93.5,67.7,65.4,79.9
581,1969,Team B,Michael Mason,39,177.5,75.1,73.9,71.1,79.8,97.7
182,1969,Team B,Larry Dixon,48,190.7,105.5,75.7,60.0,57.5,57.6
749,1969,Team B,James Banks,29,179.9,87.2,76.1,86.8,73.6,57.4
202,1969,Team B,John Santana,52,188.0,69.5,86.2,68.2,68.5,79.5
478,1969,Team B,Jesse Chambers,39,195.3,92.2,96.0,55.6,55.6,77.7
726,1969,Team B,Jonathan Glass,32,180.0,79.3,67.2,85.3,86.6,66.2
789,1969,Team B,Todd Moore,25,193.2,99.4,66.0,89.4,51.4,50.4
788,1969,Team B,Jonathan Jackson,27,184.1,107.0,65.8,79.8,72.7,90.9
70,1969,Team B,Ralph Anderson,54,183.5,78.4,76.3,96.4,99.6,61.0
197,1969,Team B,Eric Kelley,44,186.2,98.0,95.6,84.0,80.6,56.0
179,1969,Team B,Victor Baker,48,175.1,77.4,86.3,81.3,76.7,67.5
657,1969,Team B,Jeffrey Jenkins,34,176.2,104.2,70.8,61.4,83.4,79.8
750,1969,Team B,Noah Porter,39,197.4,105.3,97.2,55.4,76.4,98.1
751,1969,Team B,James Hoffman,37,170.9,81.0,83.4,79.1,85.8,66.8
200,1969,Team B,Matthew Marshall,46,181.3,84.3,64.7,87.7,91.4,79.9
584,1969,Team B,Andrew Smith,42,182.2,102.1,63.2,87.4,65.2,76.8
528,1969,Team B,Austin Hill,33,167.5,71.2,81.1,81.9,82.9,75.2
824,1969,Team B,Jacob Morales,24,168.1,90.3,81.8,74.9,67.1,77.9
178,1969,Team B,Wesley White,46,174.3,76.3,61.1,74.8,84.2,59.3
839,1969,Team B,Christopher Ewing,21,178.9,82.1,71.9,95.6,57.1,58.8
840,1969,Team B,Patrick Evans,31,169.3,93.0,89.4,70.3,51.1,50.2
211,1969,Team J,Jason Soto,44,176.6,87.6,92.1,69.0,68.8,50.4
601,1969,Team J,Charles Gonzalez,41,176.1,94.4,79.4,87.3,78.9,71.3
217,1969,Team J,Joseph Williams,54,199.3,102.2,74.0,77.7,56.6,63.9
827,1969,Team J,Jonathan Duran,27,189.6,68.9,84.5,65.9,55.9,84.9
208,1969,Team J,Curtis Johnson,46,180.8,94.3,67.1,50.6,54.3,85.9
602,1969,Team J,Lance Wolf,45,170.8,89.1,74.7,57.4,69.4,81.6
658,1969,Team J,Michael Young,41,173.9,84.6,99.3,68.8,76.3,86.4
755,1969,Team J,John Martinez,26,197.9,100.0,81.9,82.6,81.8,59.2
832,1969,Team J,Todd Fischer,34,176.1,90.0,63.6,56.6,92.0,89.3
