PlayerID,PlayerName,HeightCm,Age,WeightKg,Fitness,Speed,Strength,Agility,Bio
471,George Wilson,186.0,31.5,103.2,77.4,70.4,65.7,81.5,won his first trophy the same day the clock tower was struck by lightning.
472,Victor Taylor,170.2,41.5,89.9,79.0,74.7,75.7,76.6,insists his pre-game playlist includes only Huey Lewis and the News.
473,Vincent Dalton,183.2,23.5,75.9,82.3,81.0,73.7,75.5,refuses to play unless the stadium clock reads exactly 10:04.
474,Nathaniel Whitney,192.7,44.5,77.1,81.0,76.5,75.6,71.1,can recite every line from Biff Tannen’s scenes.
475,Walter Ballard,188.3,24.0,69.1,80.8,79.6,59.2,97.9,trains by skateboarding through Hill Valley’s town square.
476,Jacob Gibbs,197.4,42.0,72.4,75.6,73.1,75.4,76.4,wears a replica of Marty McFly’s vest during warmups.
477,Adrian Herrera,170.4,42.0,76.3,80.1,80.6,69.8,72.8,claims he met Doc Brown in a dream and received football advice.
478,Jesse Chambers,195.3,39.5,90.5,78.2,74.8,72.3,74.1,believes the number 88 brings him good luck.
479,Michael Richards,176.0,31.5,76.4,77.4,82.5,76.9,79.1,claims he met Doc Brown in a dream and received football advice.
480,Rodney Bentley,189.3,28.5,74.5,83.2,77.3,77.1,72.3,wears a replica of Marty McFly’s vest during warmups.
481,Brian Hall,183.1,40.5,78.6,83.7,74.5,76.6,76.1,believes Goldie Wilson would’ve made a great football coach.
482,Alexander Henson,188.4,31.0,80.6,80.5,70.7,85.5,72.2,can recite every line from Biff Tannen’s scenes.
483,Justin Herman,169.4,30.0,107.1,83.4,76.3,76.6,76.5,models his hairstyle after George McFly.
484,Daniel Brown,168.6,27.5,80.5,79.8,78.8,77.4,69.2,insists his pre-game playlist includes only Huey Lewis and the News.
485,Rodney Blankenship,169.5,32.0,81.3,80.0,80.1,71.2,70.1,believes Goldie Wilson would’ve made a great football coach.
486,Charles Shah,186.0,36.0,106.7,79.5,79.1,60.7,66.8,has a DeLorean-shaped locker.
487,Eric Vasquez,171.3,29.0,78.0,99.6,69.5,91.3,78.1,wears a replica of Marty McFly’s vest during warmups.
488,Brent Clay,193.5,41.0,89.1,80.2,82.8,76.5,75.1,wears a replica of Marty McFly’s vest during warmups.
489,Chad Chavez,169.9,49.0,95.9,78.2,77.7,78.1,75.3,claims he met Doc Brown in a dream and received football advice.
490,Michael Paul,184.3,43.0,68.8,81.3,75.8,75.8,77.0,believes the number 88 brings him good luck.
491,Tracy Barnes,184.7,36.5,90.8,80.1,72.9,78.0,79.5,claims he met Doc Brown in a dream and received football advice.
492,Patrick Moore,183.5,21.5,89.5,87.0,66.4,92.9,81.8,claims he met Doc Brown in a dream and received football advice.
493,Jason Garcia,182.7,39.0,103.7,77.7,74.6,79.7,76.6,trains by skateboarding through Hill Valley’s town square.
494,John Russell,187.2,42.5,91.9,78.9,70.4,77.2,81.6,practices his throws in the parking lot of Twin Pines Mall.
495,Trevor Johnson,199.0,38.5,91.0,77.2,67.8,71.8,70.0,won his first trophy the same day the clock tower was struck by lightning.
496,Jacob Ramos,188.6,20.5,91.2,89.6,51.6,68.8,75.6,believes Goldie Wilson would’ve made a great football coach.
497,Trevor Foley,191.0,46.0,88.8,86.1,74.0,75.2,79.4,practices his throws in the parking lot of Twin Pines Mall.
498,Brett Jennings,187.3,49.5,76.2,81.1,70.8,76.4,73.1,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
499,Joshua Levine,171.4,40.0,92.6,77.6,73.2,71.4,77.7,practices his throws in the parking lot of Twin Pines Mall.
500,Ian Sanders,190.8,27.5,89.6,76.3,57.5,76.4,72.9,believes Goldie Wilson would’ve made a great football coach.
501,Colton Martinez,169.9,42.0,69.1,77.1,75.0,71.7,76.8,has a DeLorean-shaped locker.
502,Ryan Gibson,165.1,28.5,103.1,77.3,80.3,73.5,78.7,practices his throws in the parking lot of Twin Pines Mall.
503,Matthew May,166.5,44.0,71.5,79.9,77.0,74.5,73.2,believes the number 88 brings him good luck.
504,Kyle Smith,199.8,43.0,88.1,77.5,75.7,78.3,70.4,trains by skateboarding through Hill Valley’s town square.
505,Richard Sanchez,195.7,39.5,75.7,79.5,76.9,76.2,78.4,trains by skateboarding through Hill Valley’s town square.
506,Cameron Cunningham,194.0,31.0,108.4,81.2,72.7,79.6,86.5,claims he met Doc Brown in a dream and received football advice.
507,Barry Hubbard,186.8,37.5,94.5,79.3,65.6,69.6,74.9,has a DeLorean-shaped locker.
508,Sergio Murphy,165.1,35.0,71.1,80.8,67.7,75.7,70.4,believes Goldie Wilson would’ve made a great football coach.
509,Charles Lester,195.1,25.5,110.4,78.0,80.0,78.3,70.9,trains by skateboarding through Hill Valley’s town square.
510,Aaron Garrison,192.8,36.5,93.4,78.3,75.2,78.1,72.6,believes Goldie Wilson would’ve made a great football coach.
511,David Thompson,175.9,29.0,76.0,78.9,72.3,73.8,76.7,practices his throws in the parking lot of Twin Pines Mall.
512,Matthew Johnson,166.2,46.5,105.5,77.4,76.8,77.3,73.1,trains by skateboarding through Hill Valley’s town square.
513,Adrian Tyler,184.7,32.5,77.8,79.1,69.9,72.1,78.0,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
514,David Morris,170.0,31.5,108.0,78.3,73.8,68.3,78.3,won his first trophy the same day the clock tower was struck by lightning.
515,Christopher Williams,189.0,33.5,87.8,78.0,80.3,80.2,75.2,won his first trophy the same day the clock tower was struck by lightning.
516,Patrick Fox,167.4,27.0,75.2,80.1,65.8,76.7,76.4,believes the number 88 brings him good luck.
517,Patrick Alvarez,188.1,23.0,110.7,88.3,50.0,91.1,86.2,claims he met Doc Brown in a dream and received football advice.
518,Richard Palmer,188.9,29.5,110.8,79.5,79.1,72.0,73.7,won his first trophy the same day the clock tower was struck by lightning.
519,Brian Gordon,170.4,30.0,109.6,80.7,76.1,79.8,69.6,won his first trophy the same day the clock tower was struck by lightning.
520,Tony Williams,189.0,24.5,100.1,65.4,60.0,63.4,79.6,models his hairstyle after George McFly.
521,Richard Camacho,190.9,29.0,88.3,79.4,78.0,72.0,73.2,can recite every line from Biff Tannen’s scenes.
522,Joseph Ellis,169.5,30.0,66.8,76.8,72.3,77.3,72.5,insists his pre-game playlist includes only Huey Lewis and the News.
523,Victor Brown,197.1,53.5,72.9,81.6,72.2,71.5,78.5,claims he met Doc Brown in a dream and received football advice.
524,John Morales,185.1,30.5,94.0,71.2,70.2,74.2,83.3,claims he met Doc Brown in a dream and received football advice.
525,Michael Henry,175.3,41.0,75.9,80.3,76.2,75.7,77.1,can recite every line from Biff Tannen’s scenes.
526,Theodore Jones,176.8,24.5,94.9,78.7,92.0,59.9,79.0,insists his pre-game playlist includes only Huey Lewis and the News.
527,Bobby Franklin,195.6,27.5,66.6,72.8,73.4,89.1,74.4,models his hairstyle after George McFly.
528,Austin Hill,167.5,29.5,71.4,79.8,72.2,72.9,67.3,believes Goldie Wilson would’ve made a great football coach.
529,Mark Kelley,180.8,26.0,70.9,72.4,70.3,74.1,74.9,claims he met Doc Brown in a dream and received football advice.
530,Frederick Vang,183.8,34.0,99.4,85.3,72.5,71.8,73.1,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
531,Joseph Chavez,198.0,25.0,72.9,74.3,68.6,78.0,83.2,can recite every line from Biff Tannen’s scenes.
532,Larry Garcia,182.6,24.5,93.4,83.2,82.0,89.2,79.0,refuses to play unless the stadium clock reads exactly 10:04.
533,Michael Farrell,195.9,26.0,98.4,80.4,76.9,70.6,76.2,believes the number 88 brings him good luck.
534,Matthew Mack,181.7,22.5,94.8,73.0,79.6,78.6,79.0,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
535,Nathan Lewis,172.6,38.0,71.1,83.3,63.8,76.0,71.4,has a DeLorean-shaped locker.
536,Jesse Perez,200.0,34.0,91.5,79.2,74.7,74.9,70.1,refuses to play unless the stadium clock reads exactly 10:04.
537,Gerald Chavez,171.1,27.5,88.2,78.2,76.0,75.8,71.4,claims he met Doc Brown in a dream and received football advice.
538,Jason Davis,190.0,26.0,97.0,76.6,73.5,77.7,70.2,can recite every line from Biff Tannen’s scenes.
539,Jeffery Ortega,167.4,32.0,109.4,78.0,74.8,71.6,68.2,trains by skateboarding through Hill Valley’s town square.
540,James Hernandez,198.0,22.0,109.5,70.3,82.0,59.0,96.2,wears a replica of Marty McFly’s vest during warmups.
541,Thomas Jones,180.3,56.2,98.8,79.5,76.1,64.6,76.0,models his hairstyle after George McFly.
542,Ronald Davis,165.5,23.0,84.3,94.3,78.2,50.7,68.4,trains by skateboarding through Hill Valley’s town square.
543,Brent Rodgers,178.6,25.0,66.8,75.7,68.6,80.4,73.9,trains by skateboarding through Hill Valley’s town square.
544,Robert Hawkins,186.9,30.0,72.4,73.0,73.0,77.2,78.1,believes the number 88 brings him good luck.
545,Kevin Hoffman,178.2,30.0,77.9,75.2,80.1,75.5,80.8,has a DeLorean-shaped locker.
546,Gary Martinez,189.7,29.5,87.9,79.8,79.3,74.6,75.8,believes the number 88 brings him good luck.
547,Hayden Ortega,181.0,30.0,99.3,90.4,65.7,62.7,78.0,trains by skateboarding through Hill Valley’s town square.
548,Paul Parrish,165.9,52.0,75.6,80.3,73.9,72.8,73.6,claims he met Doc Brown in a dream and received football advice.
549,Nathan Schmitt,194.3,39.5,70.6,77.0,78.6,73.3,76.1,believes the number 88 brings him good luck.
550,Kyle Bell,195.0,48.5,83.7,78.7,72.6,78.5,72.4,has a DeLorean-shaped locker.
551,Kenneth Lewis,171.2,42.5,91.3,78.9,73.5,78.5,73.6,trains by skateboarding through Hill Valley’s town square.
552,Matthew Walker,183.1,49.5,77.2,80.7,73.5,80.5,78.8,models his hairstyle after George McFly.
553,Brian Bruce,172.3,33.5,105.2,81.0,77.9,75.1,74.0,refuses to play unless the stadium clock reads exactly 10:04.
554,Jacob Farmer,168.6,34.0,91.9,73.5,87.2,65.8,73.6,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
555,Kenneth Aguirre,176.8,22.5,77.0,65.4,97.7,66.6,75.4,insists his pre-game playlist includes only Huey Lewis and the News.
556,Ryan Villegas,193.2,41.5,108.6,80.3,77.3,81.3,75.7,has a DeLorean-shaped locker.
557,Robert Austin,191.4,44.0,103.1,76.9,78.3,73.6,79.2,has a DeLorean-shaped locker.
558,Marvin Johnson,180.0,36.0,93.3,74.5,71.0,88.2,87.3,believes Goldie Wilson would’ve made a great football coach.
559,Timothy Gallegos,178.7,26.0,75.6,80.7,75.2,72.2,75.3,can recite every line from Biff Tannen’s scenes.
560,Derek White,166.8,33.0,94.5,79.3,81.0,79.5,65.6,believes Goldie Wilson would’ve made a great football coach.
561,Michael Parker,192.3,32.0,99.6,85.5,86.4,77.0,68.2,believes Goldie Wilson would’ve made a great football coach.
562,Gerald Smith,179.1,44.5,98.8,76.9,74.2,76.2,74.5,believes the number 88 brings him good luck.
563,Sergio Knight,174.6,35.0,67.0,82.3,74.9,72.9,71.4,believes the number 88 brings him good luck.
564,James Thomas,174.3,36.5,78.2,83.3,77.7,65.3,73.3,refuses to play unless the stadium clock reads exactly 10:04.
565,Paul Lewis,177.7,36.0,98.5,85.2,60.5,64.3,82.7,trains by skateboarding through Hill Valley’s town square.
566,Jason Peterson,173.3,32.0,105.2,74.4,77.9,79.7,73.1,insists his pre-game playlist includes only Huey Lewis and the News.
567,Jacob Griffith,175.1,33.5,87.0,85.4,62.7,58.0,69.8,insists his pre-game playlist includes only Huey Lewis and the News.
568,Ricardo Bradley,185.7,43.0,68.1,79.0,72.4,74.7,75.8,has a DeLorean-shaped locker.
569,Bradley Williams,198.5,29.5,68.2,80.2,80.2,72.0,80.0,claims he met Doc Brown in a dream and received football advice.
570,Christopher Williamson,167.3,35.0,90.6,78.6,76.2,71.8,75.3,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
571,Matthew Tucker,194.7,51.5,69.6,81.2,74.3,72.1,73.4,won his first trophy the same day the clock tower was struck by lightning.
572,Jeremy Nelson,177.7,39.0,75.8,79.3,76.9,77.2,76.2,believes Goldie Wilson would’ve made a great football coach.
573,Jeffrey Campbell,193.9,33.0,69.7,82.1,69.5,76.2,74.0,insists his pre-game playlist includes only Huey Lewis and the News.
574,Michael Tucker,178.2,38.0,100.8,78.5,70.8,72.2,76.2,claims he met Doc Brown in a dream and received football advice.
575,James Greene,171.9,36.5,97.6,77.2,73.6,84.2,75.6,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
576,Adam Turner,165.3,39.0,93.9,80.4,73.8,75.5,78.6,trains by skateboarding through Hill Valley’s town square.
577,Daniel Taylor,178.1,28.5,70.4,72.1,78.3,74.2,78.1,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
578,David Murphy,191.9,32.0,80.6,78.8,78.0,65.6,75.8,trains by skateboarding through Hill Valley’s town square.
579,Adam Burgess,179.2,33.5,84.7,76.2,74.2,78.5,73.7,believes Goldie Wilson would’ve made a great football coach.
580,Christopher James,193.9,31.5,95.0,86.6,82.6,85.8,93.1,wears a replica of Marty McFly’s vest during warmups.
581,Michael Mason,177.5,37.5,73.9,79.3,73.2,77.0,79.2,won his first trophy the same day the clock tower was struck by lightning.
582,Roy Drake,190.4,21.5,86.8,71.4,84.8,76.2,74.5,practices his throws in the parking lot of Twin Pines Mall.
583,Benjamin Hensley,175.2,28.5,83.6,62.5,85.7,76.4,54.3,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
584,Andrew Smith,182.2,38.0,104.3,83.7,70.7,75.4,80.4,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
585,Thomas Atkins,187.5,31.5,92.0,79.0,76.6,78.4,73.2,insists his pre-game playlist includes only Huey Lewis and the News.
586,Kenneth Berry,180.9,54.0,81.5,78.2,74.3,78.5,74.5,won his first trophy the same day the clock tower was struck by lightning.
587,Michael Butler,198.0,42.0,82.5,81.9,79.4,74.2,72.0,models his hairstyle after George McFly.
588,Brian Smith,179.6,50.5,85.7,76.6,76.0,71.4,71.3,wears a replica of Marty McFly’s vest during warmups.
589,Frederick Solis,171.7,49.0,75.5,79.8,76.6,76.3,72.7,refuses to play unless the stadium clock reads exactly 10:04.
590,Luke Collier,172.6,28.0,80.7,83.2,79.6,73.5,71.9,claims he met Doc Brown in a dream and received football advice.
591,Thomas Davis,171.4,34.0,91.5,78.8,76.4,73.2,76.1,claims he met Doc Brown in a dream and received football advice.
592,Ryan Sanchez,175.2,36.0,92.4,80.4,70.4,78.2,76.6,can recite every line from Biff Tannen’s scenes.
593,Kevin Warren,183.0,33.0,107.0,70.9,66.4,78.9,72.9,practices his throws in the parking lot of Twin Pines Mall.
594,James Collins,194.9,35.5,65.4,80.0,79.4,77.6,71.1,practices his throws in the parking lot of Twin Pines Mall.
595,Gerald Cook,166.1,44.5,105.6,79.1,76.6,81.8,72.9,refuses to play unless the stadium clock reads exactly 10:04.
596,Christopher Dixon,171.9,34.5,91.8,83.1,80.6,83.0,77.7,insists his pre-game playlist includes only Huey Lewis and the News.
597,Brian Hicks,171.1,33.0,72.6,82.8,74.5,72.7,67.2,claims he met Doc Brown in a dream and received football advice.
598,Taylor Bailey,175.0,47.5,97.0,83.6,73.5,77.0,76.3,has a DeLorean-shaped locker.
599,Nicholas Fuentes,165.9,33.5,76.8,90.9,93.6,85.8,77.7,has a DeLorean-shaped locker.
600,Robert Young,185.8,21.5,105.5,74.9,67.9,78.2,94.4,trains by skateboarding through Hill Valley’s town square.
601,Charles Gonzalez,176.1,39.5,94.6,81.6,76.5,77.4,78.3,insists his pre-game playlist includes only Huey Lewis and the News.
602,Lance Wolf,170.8,53.5,87.9,83.5,72.9,77.5,71.3,refuses to play unless the stadium clock reads exactly 10:04.
603,Matthew Thompson,171.1,50.5,72.4,80.8,75.6,74.0,71.1,insists his pre-game playlist includes only Huey Lewis and the News.
604,Raymond Snyder,192.3,45.5,69.9,79.4,75.5,74.5,73.4,claims he met Doc Brown in a dream and received football advice.
605,Paul Wolf,178.4,32.0,73.9,79.1,87.5,75.8,61.2,can recite every line from Biff Tannen’s scenes.
606,Jerry Glass,198.7,33.5,81.0,83.6,72.2,75.8,79.4,claims he met Doc Brown in a dream and received football advice.
607,Justin Reid,185.2,26.5,69.4,79.8,68.1,73.6,77.7,trains by skateboarding through Hill Valley’s town square.
608,Marcus Lin,196.8,47.5,81.4,80.3,77.4,75.2,79.4,can recite every line from Biff Tannen’s scenes.
609,Mark Hernandez,199.1,41.5,108.7,82.7,76.9,76.3,78.7,trains by skateboarding through Hill Valley’s town square.
610,Barry Ramos,189.7,34.5,94.7,77.1,73.5,77.9,81.5,won his first trophy the same day the clock tower was struck by lightning.
611,Eric Hill,170.9,33.0,110.8,70.7,63.0,88.1,73.9,refuses to play unless the stadium clock reads exactly 10:04.
612,Anthony Romero,197.8,27.5,98.8,71.6,69.8,79.3,65.4,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
613,Eric Hayes,196.7,33.5,78.3,77.2,74.5,74.1,69.5,has a DeLorean-shaped locker.
614,Anthony Decker,198.6,29.5,108.8,64.5,75.0,80.4,65.7,won his first trophy the same day the clock tower was struck by lightning.
615,Billy Lin,191.8,27.0,96.6,81.6,76.1,87.0,73.0,believes the number 88 brings him good luck.
616,Scott Gilbert,189.0,22.5,109.3,82.4,68.2,71.0,93.8,can recite every line from Biff Tannen’s scenes.
617,Jonathon Ford,178.6,31.0,78.2,80.1,84.5,74.2,70.3,can recite every line from Biff Tannen’s scenes.
618,Julian Conner,187.5,52.0,80.0,79.0,77.4,77.9,76.7,insists his pre-game playlist includes only Huey Lewis and the News.
619,Steven Cole,186.0,40.0,102.2,77.3,70.8,70.0,73.7,insists his pre-game playlist includes only Huey Lewis and the News.
620,Robert Pearson,165.2,36.0,103.7,78.2,71.4,72.1,72.6,won his first trophy the same day the clock tower was struck by lightning.
621,Frank Alvarez,198.1,30.5,104.2,81.9,71.3,73.6,76.2,insists his pre-game playlist includes only Huey Lewis and the News.
622,Chris Brown,165.4,26.5,73.9,84.8,75.4,74.1,74.4,believes Goldie Wilson would’ve made a great football coach.
623,Brian Nolan,173.1,32.5,79.8,69.6,76.0,73.2,78.0,can recite every line from Biff Tannen’s scenes.
624,Greg Klein,175.9,28.0,80.3,71.3,72.2,87.4,50.8,has a DeLorean-shaped locker.
625,Jonathan Thompson,175.6,32.5,66.6,89.1,71.8,74.4,72.8,insists his pre-game playlist includes only Huey Lewis and the News.
626,David Kim,165.7,26.0,82.5,62.7,84.6,87.5,71.8,refuses to play unless the stadium clock reads exactly 10:04.
627,Jeffrey Mills,172.2,25.5,73.4,82.6,82.6,65.1,67.6,practices his throws in the parking lot of Twin Pines Mall.
628,Christopher Watson,173.6,40.0,90.4,80.0,81.1,78.9,80.0,believes Goldie Wilson would’ve made a great football coach.
629,Douglas Ortiz,193.9,31.0,72.6,71.1,71.7,80.9,60.4,practices his throws in the parking lot of Twin Pines Mall.
630,George Harper,187.1,22.0,102.7,76.7,80.8,76.4,71.7,won his first trophy the same day the clock tower was struck by lightning.
631,Richard Holland,181.0,21.0,98.7,74.8,85.2,56.0,99.9,wears a replica of Marty McFly’s vest during warmups.
632,Austin Davis,176.4,36.5,87.5,85.0,72.8,72.7,83.1,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
633,Michael Mitchell,171.7,30.0,107.7,80.7,69.6,70.7,71.7,claims he met Doc Brown in a dream and received football advice.
634,Nathaniel Douglas,183.2,37.5,78.6,82.7,79.5,71.1,80.0,claims he met Doc Brown in a dream and received football advice.
635,Terrence Marks,173.8,32.5,72.4,85.5,60.2,83.7,71.0,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
636,Gavin Aguilar,179.2,27.5,80.8,70.6,65.6,70.6,72.3,trains by skateboarding through Hill Valley’s town square.
637,Charles Bailey,196.1,26.5,73.1,85.9,68.6,78.2,74.2,believes the number 88 brings him good luck.
638,Walter Hale,189.0,33.0,86.2,88.0,72.2,75.5,72.6,believes Goldie Wilson would’ve made a great football coach.
639,James Larson,189.2,37.0,77.1,83.3,69.6,74.2,67.9,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
640,Todd Collins,177.8,46.5,69.0,77.7,72.9,77.4,73.5,trains by skateboarding through Hill Valley’s town square.
641,James Conner,165.3,26.0,77.3,91.4,51.2,72.1,74.5,can recite every line from Biff Tannen’s scenes.
642,Robert Santiago,186.4,43.0,70.7,79.5,71.0,71.3,77.6,claims he met Doc Brown in a dream and received football advice.
643,Ronald Rodgers,191.4,29.0,112.3,88.3,62.0,85.5,63.0,practices his throws in the parking lot of Twin Pines Mall.
644,Michael Fox,189.8,39.5,66.6,79.6,74.9,73.8,80.6,believes Goldie Wilson would’ve made a great football coach.
645,Matthew Henderson,178.5,30.5,101.9,78.3,79.0,80.5,75.2,believes Goldie Wilson would’ve made a great football coach.
646,Ivan Cox,178.9,38.5,66.0,81.8,78.8,75.0,72.3,has a DeLorean-shaped locker.
647,Christopher Lewis,185.6,46.3,108.5,80.3,75.4,78.3,76.8,claims he met Doc Brown in a dream and received football advice.
648,Travis Tucker,195.7,35.0,103.4,85.5,88.0,83.1,62.8,can recite every line from Biff Tannen’s scenes.
649,Darrell Taylor,174.8,36.0,78.1,80.6,75.1,73.8,70.8,claims he met Doc Brown in a dream and received football advice.
650,Billy Richard,165.0,50.5,95.7,84.2,73.7,76.8,73.9,insists his pre-game playlist includes only Huey Lewis and the News.
651,Brian Wise,169.6,23.0,79.6,78.6,77.3,65.7,92.4,won his first trophy the same day the clock tower was struck by lightning.
652,Russell Stephenson,183.0,28.5,106.7,67.1,72.5,63.7,71.4,trains by skateboarding through Hill Valley’s town square.
653,Andrew Rogers,169.6,51.5,100.7,76.9,75.6,79.2,70.9,has a DeLorean-shaped locker.
654,James Martin,167.5,31.5,99.4,92.0,74.8,80.6,86.1,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
655,Ronald Wise,169.9,29.5,71.5,83.6,97.8,65.8,79.2,once tried out for the Hill Valley High Enchantment Under the Sea dance band.
656,Robert Martin,180.6,23.5,97.2,70.6,83.1,55.7,74.6,practices his throws in the parking lot of Twin Pines Mall.
657,Jeffrey Jenkins,176.2,31.5,106.9,81.2,72.3,75.8,73.6,won his first trophy the same day the clock tower was struck by lightning.
658,Michael Young,173.9,52.5,86.4,80.2,77.0,73.7,76.0,won his first trophy the same day the clock tower was struck by lightning.
659,Jeremy Mitchell,180.2,42.5,80.5,80.0,76.5,80.3,76.2,believes Goldie Wilson would’ve made a great football coach.
660,Paul Cole,178.1,29.0,96.1,77.4,65.7,71.5,80.4,practices his throws in the parking lot of Twin Pines Mall.
661,Joseph Collins,194.7,34.5,94.2,78.4,81.6,73.1,77.0,models his hairstyle after George McFly.
662,Robert Harrison,188.0,29.0,65.8,99.1,50.3,81.4,50.4,trains by skateboarding through Hill Valley’s town square.
663,Russell Richardson,165.8,30.0,105.2,64.3,59.0,67.1,84.5,has a DeLorean-shaped locker.
664,Travis Joyce,173.5,27.0,92.9,78.2,66.7,67.7,76.7,can recite every line from Biff Tannen’s scenes.
665,Joel Campbell,179.1,36.0,73.2,80.0,80.9,70.0,82.6,has a DeLorean-shaped locker.
666,James Rose,185.9,36.0,79.4,79.7,68.5,74.1,76.9,won his first trophy the same day the clock tower was struck by lightning.
667,Vincent Montoya,194.9,38.5,70.5,77.9,70.0,77.3,75.1,wears a replica of Marty McFly’s vest during warmups.
668,Robert Taylor,168.3,54.0,79.1,79.3,78.2,72.4,70.8,models his hairstyle after George McFly.
669,David Davidson,166.3,44.5,89.0,81.6,76.0,73.8,69.5,has a DeLorean-shaped locker.
670,Shane Spencer,192.3,44.0,78.5,80.8,76.5,72.6,73.3,can recite every line from Biff Tannen’s scenes.
671,Brian Singleton,185.6,40.0,82.4,82.2,71.6,73.6,70.0,trains by skateboarding through Hill Valley’s town square.
672,Samuel Mitchell,179.2,40.5,72.2,77.6,72.7,77.3,78.1,models his hairstyle after George McFly.
673,Phillip Nelson,181.2,26.0,96.2,85.5,72.1,76.7,70.1,refuses to play unless the stadium clock reads exactly 10:04.
674,Taylor Hernandez,175.4,32.0,86.3,76.9,78.3,74.0,72.4,wears a replica of Marty McFly’s vest during warmups.
675,Jeffrey Potts,194.7,30.0,94.2,77.5,87.2,71.3,71.9,believes Goldie Wilson would’ve made a great football coach.
676,Daniel Hayes,187.1,32.5,99.8,74.2,79.1,77.5,78.6,models his hairstyle after George McFly.
677,Gregory Johnson,191.8,22.0,63.5,83.6,82.1,76.0,77.4,claims he met Doc Brown in a dream and received football advice.
678,Anthony Shaw,184.1,35.0,84.2,72.4,82.5,79.9,73.4,won his first trophy the same day the clock tower was struck by lightning.
679,David Vang,167.1,29.5,92.6,79.0,67.7,77.8,72.1,trains by skateboarding through Hill Valley’s town square.
680,Timothy Combs,166.0,22.5,98.4,88.8,77.7,74.7,80.3,claims he met Doc Brown in a dream and received football advice.
681,Matthew Moody,181.9,32.5,88.9,79.3,72.7,69.8,81.3,won his first trophy the same day the clock tower was struck by lightning.
682,Chad Mitchell,183.4,41.5,84.8,77.5,73.4,73.4,74.8,has a DeLorean-shaped locker.
683,Ronald Horton,180.8,32.0,88.4,70.3,75.9,78.7,83.0,can recite every line from Biff Tannen’s scenes.
684,Charles Thornton,199.2,34.0,67.7,88.5,75.0,82.5,64.5,wears a replica of Marty McFly’s vest during warmups.
685,Jerry Smith,182.9,33.0,103.5,67.7,53.9,60.3,73.9,wears a replica of Marty McFly’s vest during warmups.
686,Bobby Scott,184.0,46.0,93.9,78.0,72.4,73.7,70.6,trains by skateboarding through Hill Valley’s town square.
687,Ruben Dunn,199.9,21.5,89.9,83.1,81.7,75.1,71.4,believes Goldie Wilson would’ve made a great football coach.
688,Nicholas Rose,186.0,31.0,107.2,75.8,73.0,86.0,72.9,refuses to play unless the stadium clock reads exactly 10:04.
689,Brian Roberts,193.4,48.0,72.7,83.1,76.9,71.5,78.0,believes the number 88 brings him good luck.
690,Eric Williams,197.9,35.0,72.1,88.5,51.4,99.6,70.9,practices his throws in the parking lot of Twin Pines Mall.
691,Jason Bauer,190.2,25.0,105.6,78.8,88.7,76.1,69.7,refuses to play unless the stadium clock reads exactly 10:04.
692,Jim Rodriguez,187.1,27.5,102.2,82.8,75.0,64.2,75.5,believes the number 88 brings him good luck.
693,Taylor Carlson,186.4,36.5,79.0,68.4,66.1,77.9,73.6,believes Goldie Wilson would’ve made a great football coach.
694,Alan Robertson,190.3,21.0,90.1,72.1,75.9,74.7,77.1,can recite every line from Biff Tannen’s scenes.
695,David Thomas,166.1,48.0,108.6,82.5,74.5,76.5,82.1,practices his throws in the parking lot of Twin Pines Mall.
696,Jeffrey Mendez,172.4,22.5,97.4,82.2,80.1,80.4,76.6,wears a replica of Marty McFly’s vest during warmups.
697,David Butler,190.2,40.5,74.0,78.2,75.6,72.8,74.6,has a DeLorean-shaped locker.
698,Matthew Miller,171.8,34.5,99.6,82.2,78.4,79.7,72.9,believes Goldie Wilson would’ve made a great football coach.
699,William Jones,167.9,30.5,109.0,78.1,70.4,68.9,81.3,has a DeLorean-shaped locker.
700,Joseph Romero,195.8,35.0,66.0,89.2,60.7,50.4,86.6,can recite every line from Biff Tannen’s scenes.
701,William Spencer,167.3,37.5,101.3,77.0,80.8,82.4,69.2,practices his throws in the parking lot of Twin Pines Mall.
702,James Harrison,193.4,36.5,103.7,75.9,73.0,75.7,70.5,models his hairstyle after George McFly.
703,Mark Zavala,196.8,31.5,94.5,81.6,76.4,69.1,79.1,won his first trophy the same day the clock tower was struck by lightning.
704,David Smith,194.5,28.5,75.9,83.6,79.8,81.2,84.4,claims he met Doc Brown in a dream and received football advice.
705,Richard Cooper,184.8,22.0,72.3,89.0,91.1,96.4,64.9,has a DeLorean-shaped locker.
